Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-01 09:30:00,206.6649932861328,208.19000244140625,206.14010620117188,207.0399932861328,6992822,0.0,0.0
2025-07-01 09:35:00,207.03399658203125,208.3800048828125,206.84500122070312,207.68499755859375,2957382,0.0,0.0
2025-07-01 09:40:00,207.68499755859375,207.84500122070312,206.5800018310547,207.52999877929688,1846074,0.0,0.0
2025-07-01 09:45:00,207.98500061035156,208.83999633789062,207.47999572753906,208.76980590820312,2224503,0.0,0.0
2025-07-01 09:50:00,208.77000427246094,209.01100158691406,207.8101043701172,208.77999877929688,2362952,0.0,0.0
2025-07-01 09:55:00,208.78700256347656,209.11000061035156,208.42999267578125,209.0847930908203,1662772,0.0,0.0
2025-07-01 10:00:00,209.05999755859375,209.4600067138672,208.82240295410156,208.97000122070312,1725958,0.0,0.0
2025-07-01 10:05:00,208.97999572753906,209.25,208.7100067138672,208.89500427246094,1250403,0.0,0.0
2025-07-01 10:10:00,208.89999389648438,209.67999267578125,208.55999755859375,209.66000366210938,1514465,0.0,0.0
2025-07-01 10:15:00,209.66000366210938,209.7899932861328,209.50999450683594,209.58999633789062,1315757,0.0,0.0
2025-07-01 10:20:00,209.59500122070312,209.8300018310547,209.16000366210938,209.36500549316406,1194088,0.0,0.0
2025-07-01 10:25:00,209.3699951171875,209.6199951171875,208.4199981689453,209.54010009765625,1679875,0.0,0.0
2025-07-01 10:30:00,209.5500946044922,209.89999389648438,209.25,209.25,1381195,0.0,0.0
2025-07-01 10:35:00,209.13999938964844,209.41000366210938,208.4600067138672,208.6199951171875,1271513,0.0,0.0
2025-07-01 10:40:00,208.60000610351562,208.74000549316406,207.9199981689453,208.47000122070312,1952534,0.0,0.0
2025-07-01 10:45:00,208.48770141601562,208.48770141601562,207.55999755859375,207.67100524902344,1076684,0.0,0.0
2025-07-01 10:50:00,207.64999389648438,208.60000610351562,207.47000122070312,208.60000610351562,1097658,0.0,0.0
2025-07-01 10:55:00,208.5998992919922,209.0,208.24000549316406,208.9600067138672,967187,0.0,0.0
2025-07-01 11:00:00,208.9600067138672,210.07000732421875,208.8800048828125,209.91000366210938,2537186,0.0,0.0
2025-07-01 11:05:00,209.91000366210938,210.18649291992188,209.42999267578125,209.5050048828125,1558253,0.0,0.0
2025-07-01 11:10:00,209.5050048828125,209.66000366210938,208.05999755859375,208.68380737304688,1250590,0.0,0.0
2025-07-01 11:15:00,208.67080688476562,208.8800048828125,208.4499969482422,208.6699981689453,841767,0.0,0.0
2025-07-01 11:20:00,208.66000366210938,208.8090057373047,208.25,208.77999877929688,714792,0.0,0.0
2025-07-01 11:25:00,208.78990173339844,208.7899932861328,207.7760009765625,207.9499969482422,826164,0.0,0.0
2025-07-01 11:30:00,207.9600067138672,208.03750610351562,207.66000366210938,207.97999572753906,782954,0.0,0.0
2025-07-01 11:35:00,207.97500610351562,208.1300048828125,207.11000061035156,207.19000244140625,852019,0.0,0.0
2025-07-01 11:40:00,207.19000244140625,207.39999389648438,206.7899932861328,207.08999633789062,836501,0.0,0.0
2025-07-01 11:45:00,207.11000061035156,207.47999572753906,207.0800018310547,207.1750030517578,669327,0.0,0.0
2025-07-01 11:50:00,207.17999267578125,207.63999938964844,207.139892578125,207.52999877929688,454365,0.0,0.0
2025-07-01 11:55:00,207.52090454101562,207.529296875,207.06910705566406,207.3029022216797,419097,0.0,0.0
2025-07-01 12:00:00,207.30999755859375,207.49000549316406,207.1699981689453,207.3800048828125,384347,0.0,0.0
2025-07-01 12:05:00,207.38999938964844,207.5399932861328,207.1699981689453,207.4600067138672,395387,0.0,0.0
2025-07-01 12:10:00,207.47000122070312,207.91000366210938,207.38999938964844,207.86500549316406,549356,0.0,0.0
2025-07-01 12:15:00,207.8699951171875,207.968994140625,207.5449981689453,207.94349670410156,775281,0.0,0.0
2025-07-01 12:20:00,207.9149932861328,208.18499755859375,207.82000732421875,207.960693359375,725346,0.0,0.0
2025-07-01 12:25:00,207.97999572753906,208.0800018310547,207.71499633789062,207.875,568792,0.0,0.0
2025-07-01 12:30:00,207.8699951171875,208.1199951171875,207.6199951171875,208.08999633789062,437827,0.0,0.0
2025-07-01 12:35:00,208.0800018310547,208.52999877929688,208.00999450683594,208.4615936279297,743665,0.0,0.0
2025-07-01 12:40:00,208.4600067138672,208.52499389648438,208.1699981689453,208.27000427246094,734330,0.0,0.0
2025-07-01 12:45:00,208.27999877929688,208.27999877929688,207.7899932861328,207.80999755859375,689043,0.0,0.0
2025-07-01 12:50:00,207.82000732421875,207.89500427246094,207.48919677734375,207.6602020263672,415970,0.0,0.0
2025-07-01 12:55:00,207.66990661621094,207.6699981689453,207.13999938964844,207.17539978027344,595170,0.0,0.0
2025-07-01 13:00:00,207.18499755859375,207.35000610351562,207.10000610351562,207.32000732421875,549443,0.0,0.0
2025-07-01 13:05:00,207.30499267578125,207.7100067138672,207.17999267578125,207.64999389648438,447257,0.0,0.0
2025-07-01 13:10:00,207.64999389648438,207.73899841308594,207.4199981689453,207.72999572753906,331872,0.0,0.0
2025-07-01 13:15:00,207.7283935546875,207.83999633789062,207.6300048828125,207.72659301757812,412158,0.0,0.0
2025-07-01 13:20:00,207.72999572753906,207.9499969482422,207.5500030517578,207.914794921875,327520,0.0,0.0
2025-07-01 13:25:00,207.91000366210938,208.13499450683594,207.89500427246094,208.1103057861328,323091,0.0,0.0
2025-07-01 13:30:00,208.1199951171875,208.1199951171875,207.69000244140625,207.7899932861328,520108,0.0,0.0
2025-07-01 13:35:00,207.7899932861328,208.07000732421875,207.61000061035156,208.02999877929688,369311,0.0,0.0
2025-07-01 13:40:00,207.9600067138672,208.3300018310547,207.9600067138672,208.27999877929688,392137,0.0,0.0
2025-07-01 13:45:00,208.27999877929688,208.3699951171875,208.0,208.07000732421875,405514,0.0,0.0
2025-07-01 13:50:00,208.0657958984375,208.36500549316406,207.99000549316406,208.24899291992188,479426,0.0,0.0
2025-07-01 13:55:00,208.2451934814453,208.2899932861328,207.9499969482422,208.14999389648438,389093,0.0,0.0
2025-07-01 14:00:00,208.14999389648438,208.35000610351562,208.14999389648438,208.25340270996094,324661,0.0,0.0
2025-07-01 14:05:00,208.25999450683594,208.2698974609375,207.92999267578125,208.2198944091797,439282,0.0,0.0
2025-07-01 14:10:00,208.2100067138672,208.25,207.8800048828125,207.98500061035156,387814,0.0,0.0
2025-07-01 14:15:00,207.98500061035156,208.2100067138672,207.89500427246094,208.17999267578125,329109,0.0,0.0
2025-07-01 14:20:00,208.17999267578125,208.2550048828125,208.0832977294922,208.2270050048828,276530,0.0,0.0
2025-07-01 14:25:00,208.22329711914062,208.4199981689453,208.1199951171875,208.2100067138672,434962,0.0,0.0
2025-07-01 14:30:00,208.2100067138672,208.42990112304688,208.09500122070312,208.24000549316406,377382,0.0,0.0
2025-07-01 14:35:00,208.25,208.25999450683594,207.9600067138672,208.0897979736328,367890,0.0,0.0
2025-07-01 14:40:00,208.08999633789062,208.28500366210938,208.01499938964844,208.10000610351562,256421,0.0,0.0
2025-07-01 14:45:00,208.09500122070312,208.24000549316406,207.85009765625,207.90499877929688,293723,0.0,0.0
2025-07-01 14:50:00,207.9178924560547,208.00999450683594,207.88999938964844,207.99000549316406,244440,0.0,0.0
2025-07-01 14:55:00,207.97279357910156,208.17999267578125,207.92999267578125,208.0,375678,0.0,0.0
2025-07-01 15:00:00,208.02000427246094,208.02000427246094,207.375,207.73899841308594,720653,0.0,0.0
2025-07-01 15:05:00,207.74000549316406,207.8153076171875,207.5500030517578,207.80499267578125,394992,0.0,0.0
2025-07-01 15:10:00,207.80499267578125,207.9149932861328,207.6699981689453,207.91000366210938,456950,0.0,0.0
2025-07-01 15:15:00,207.91000366210938,208.26519775390625,207.91000366210938,208.26010131835938,543060,0.0,0.0
2025-07-01 15:20:00,208.27000427246094,208.35000610351562,207.78500366210938,207.84519958496094,568553,0.0,0.0
2025-07-01 15:25:00,207.80499267578125,208.2050018310547,207.7899932861328,208.19000244140625,434176,0.0,0.0
2025-07-01 15:30:00,208.18499755859375,208.22999572753906,207.83999633789062,207.86849975585938,508317,0.0,0.0
2025-07-01 15:35:00,207.86000061035156,207.88999938964844,207.51499938964844,207.57000732421875,534238,0.0,0.0
2025-07-01 15:40:00,207.57000732421875,207.82859802246094,207.5399932861328,207.77000427246094,500166,0.0,0.0
2025-07-01 15:45:00,207.7899932861328,207.97000122070312,207.6199951171875,207.77999877929688,709693,0.0,0.0
2025-07-01 15:50:00,207.78500366210938,208.0399932861328,207.66990661621094,208.02000427246094,1062383,0.0,0.0
2025-07-01 15:55:00,208.0,208.0449981689453,207.63999938964844,207.86000061035156,1971215,0.0,0.0
